"device","led","datetime","bits","tempC","rh","sys_tempC"
"beta","ir",2017-02-02 10:15:00,579,20.9,55,39.7
"beta","ir",2017-02-02 10:15:10,579,20.9,54.9,40.2
"beta","ir",2017-02-02 10:15:20,583,20.9,54.9,40.2
"beta","ir",2017-02-02 10:15:30,578,20.9,54.9,40.2
"beta","ir",2017-02-02 10:15:40,579,20.9,54.9,40.2
"beta","ir",2017-02-02 10:15:50,578,20.9,54.8,39.7
"beta","ir",2017-02-02 10:16:00,582,20.9,54.9,39.7
"beta","ir",2017-02-02 10:16:10,583,20.9,54.9,39.7
"beta","ir",2017-02-02 10:16:20,579,20.9,54.8,43.5
"beta","ir",2017-02-02 10:16:30,579,20.9,54.8,44.5
"beta","ir",2017-02-02 10:16:40,579,20.9,54.9,44.5
"beta","blue",2017-02-02 10:16:40,465,20.9,54.9,44.5
"beta","ir",2017-02-02 10:16:50,583,20.9,54.9,41.9
"beta","ir",2017-02-02 10:17:00,583,20.9,54.9,40.8
"beta","ir",2017-02-02 10:17:10,579,20.9,54.9,40.8
"beta","ir",2017-02-02 10:17:20,578,20.9,54.9,40.8
"beta","ir",2017-02-02 10:17:30,582,20.9,54.9,40.2
"beta","ir",2017-02-02 10:17:40,584,20.9,54.9,40.8
"beta","ir",2017-02-02 10:17:50,579,20.9,55,40.8
"beta","ir",2017-02-02 10:18:00,578,20.9,55,40.2
"beta","ir",2017-02-02 10:18:10,579,20.9,55,40.2
"beta","ir",2017-02-02 10:18:20,583,20.9,55,40.2
"beta","ir",2017-02-02 10:18:30,582,20.8,55,40.8
"beta","ir",2017-02-02 10:18:40,578,20.8,55,40.2
"beta","ir",2017-02-02 10:18:50,579,20.8,55.1,40.2
"beta","ir",2017-02-02 10:19:00,583,20.8,55,39.7
"beta","ir",2017-02-02 10:19:10,583,20.8,55,39.7
"beta","ir",2017-02-02 10:19:20,584,20.8,55.1,39.7
"beta","ir",2017-02-02 10:19:30,578,20.8,55.1,40.8
"beta","ir",2017-02-02 10:19:40,579,20.8,55.1,39.7
"beta","ir",2017-02-02 10:19:50,579,20.8,55.2,43.5
"beta","ir",2017-02-02 10:20:00,579,20.8,55.2,44.5
"beta","blue",2017-02-02 10:20:00,463,20.8,55.2,44.5
"beta","ir",2017-02-02 10:20:10,578,20.8,55.2,41.9
"beta","ir",2017-02-02 10:20:20,578,20.8,55.2,40.8
"beta","ir",2017-02-02 10:20:30,582,20.8,55.3,40.2
"beta","ir",2017-02-02 10:20:40,583,20.8,55.2,40.8
"beta","ir",2017-02-02 10:20:50,579,20.9,55.3,40.8
"beta","ir",2017-02-02 10:21:00,578,20.8,55.3,40.8
"beta","ir",2017-02-02 10:21:10,579,20.9,55.3,39.7
"beta","ir",2017-02-02 10:21:20,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:21:30,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:21:40,578,20.9,55.3,39.7
"beta","ir",2017-02-02 10:21:50,579,20.9,55.4,39.7
"beta","ir",2017-02-02 10:22:00,582,20.9,55.4,40.2
"beta","ir",2017-02-02 10:22:10,583,20.9,55.4,39.7
"beta","ir",2017-02-02 10:22:20,580,20.9,55.4,40.8
"beta","ir",2017-02-02 10:22:30,580,20.9,55.4,40.8
"beta","ir",2017-02-02 10:22:40,579,20.9,55.4,39.7
"beta","ir",2017-02-02 10:22:50,583,20.9,55.4,39.7
"beta","ir",2017-02-02 10:23:00,583,20.9,55.4,39.7
"beta","ir",2017-02-02 10:23:10,580,20.9,55.4,44
"beta","blue",2017-02-02 10:23:10,463,20.9,55.4,44
"beta","ir",2017-02-02 10:23:20,579,20.9,55.3,40.8
"beta","ir",2017-02-02 10:23:30,582,20.9,55.3,40.2
"beta","ir",2017-02-02 10:23:40,583,20.9,55.3,40.2
"beta","ir",2017-02-02 10:23:50,578,20.9,55.3,40.8
"beta","ir",2017-02-02 10:24:00,578,20.9,55.3,40.8
"beta","ir",2017-02-02 10:24:10,578,20.9,55.3,39.7
"beta","ir",2017-02-02 10:24:20,583,20.9,55.3,40.2
"beta","ir",2017-02-02 10:24:30,582,21,55.3,39.7
"beta","ir",2017-02-02 10:24:40,579,20.9,55.3,40.8
"beta","ir",2017-02-02 10:24:50,579,21,55.3,39.7
"beta","ir",2017-02-02 10:25:00,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:25:10,582,20.9,55.3,39.7
"beta","ir",2017-02-02 10:25:20,578,21,55.3,40.2
"beta","ir",2017-02-02 10:25:30,579,20.9,55.2,40.2
"beta","ir",2017-02-02 10:25:40,579,20.9,55.2,39.7
"beta","ir",2017-02-02 10:25:50,583,20.9,55.2,39.7
"beta","ir",2017-02-02 10:26:00,578,20.9,55.2,39.7
"beta","ir",2017-02-02 10:26:10,578,20.9,55.2,39.7
"beta","ir",2017-02-02 10:26:20,579,20.9,55.2,42.9
"beta","ir",2017-02-02 10:26:30,579,20.9,55.2,45.1
"beta","ir",2017-02-02 10:26:40,578,20.9,55.2,45.1
"beta","blue",2017-02-02 10:26:40,465,20.9,55.2,45.1
"beta","ir",2017-02-02 10:26:50,579,20.9,55.2,41.9
"beta","ir",2017-02-02 10:27:00,578,20.9,55.3,40.8
"beta","ir",2017-02-02 10:27:10,578,20.9,55.3,40.2
"beta","ir",2017-02-02 10:27:20,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:27:30,582,20.9,55.3,40.8
"beta","ir",2017-02-02 10:27:40,579,20.9,55.3,40.8
"beta","ir",2017-02-02 10:27:50,578,20.9,55.3,39.7
"beta","ir",2017-02-02 10:28:00,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:28:10,578,20.9,55.3,40.2
"beta","ir",2017-02-02 10:28:20,579,20.9,55.4,40.8
"beta","ir",2017-02-02 10:28:30,578,20.9,55.3,40.8
"beta","ir",2017-02-02 10:28:40,579,20.9,55.3,39.7
"beta","ir",2017-02-02 10:28:50,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:29:00,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:29:10,583,20.9,55.3,39.7
"beta","ir",2017-02-02 10:29:20,579,20.9,55.3,39.7
"beta","ir",2017-02-02 10:29:30,583,20.9,55.3,40.2
"beta","ir",2017-02-02 10:29:40,578,20.9,55.4,40.8
"beta","ir",2017-02-02 10:29:50,579,20.9,55.4,44
"beta","ir",2017-02-02 10:30:00,579,20.9,55.3,45.1
"beta","blue",2017-02-02 10:30:00,465,20.9,55.3,45.1
"beta","ir",2017-02-02 10:30:10,579,20.9,55.4,41.9
"beta","ir",2017-02-02 10:30:20,583,20.9,55.4,40.8
"beta","ir",2017-02-02 10:30:30,582,20.9,55.5,40.8
"beta","ir",2017-02-02 10:30:40,578,20.9,55.5,40.8
"beta","ir",2017-02-02 10:30:50,578,20.9,55.4,39.7
"beta","ir",2017-02-02 10:31:00,583,20.9,55.4,40.2
"beta","ir",2017-02-02 10:31:10,582,21,55.4,39.7
"beta","ir",2017-02-02 10:31:20,579,21,55.4,40.2
"beta","ir",2017-02-02 10:31:30,579,21,55.4,40.2
"beta","ir",2017-02-02 10:31:40,578,21,55.3,39.7
"beta","ir",2017-02-02 10:31:50,582,21,55.3,39.7
"beta","ir",2017-02-02 10:32:00,583,21,55.3,40.2
"beta","ir",2017-02-02 10:32:10,578,21,55.3,40.2
"beta","ir",2017-02-02 10:32:20,578,21,55.3,39.7
"beta","ir",2017-02-02 10:32:30,583,21,55.3,39.7
"beta","ir",2017-02-02 10:32:40,579,21,55.3,39.7
"beta","ir",2017-02-02 10:32:50,579,21,55.2,39.7
"beta","ir",2017-02-02 10:33:00,578,21,55.2,39.7
"beta","ir",2017-02-02 10:33:10,578,21,55.2,43.5
"beta","blue",2017-02-02 10:33:10,464,21,55.2,43.5
"beta","ir",2017-02-02 10:33:20,582,21.1,55.2,40.2
"beta","ir",2017-02-02 10:33:30,582,21.1,55.1,40.8
"beta","ir",2017-02-02 10:33:40,579,21.1,55.1,40.8
"beta","ir",2017-02-02 10:33:50,578,21.1,55.1,40.2
"beta","ir",2017-02-02 10:34:00,583,21.1,55.1,39.7
"beta","ir",2017-02-02 10:34:10,583,21.1,55.1,39.7
"beta","ir",2017-02-02 10:34:20,579,21.1,55.1,40.2
"beta","ir",2017-02-02 10:34:30,578,21.1,55.1,40.8
"beta","ir",2017-02-02 10:34:40,579,21,55.1,39.7
"beta","ir",2017-02-02 10:34:50,583,21,55,39.7
"beta","ir",2017-02-02 10:35:00,583,21,55,40.2
"beta","ir",2017-02-02 10:35:10,578,21,55,40.2
"beta","ir",2017-02-02 10:35:20,578,21,55,39.7
"beta","ir",2017-02-02 10:35:30,582,21,55.1,40.2
"beta","ir",2017-02-02 10:35:40,583,21,55.1,39.7
"beta","ir",2017-02-02 10:35:50,583,21,55,39.7
"beta","ir",2017-02-02 10:36:00,578,21,55,39.7
"beta","ir",2017-02-02 10:36:10,578,21,55,39.2
"beta","ir",2017-02-02 10:36:20,580,21,55,43.5
"beta","ir",2017-02-02 10:36:30,579,21,55,45.1
"beta","ir",2017-02-02 10:36:40,579,20.9,55,45.1
"beta","blue",2017-02-02 10:36:40,464,20.9,55,45.1
"beta","ir",2017-02-02 10:36:50,578,21,55,41.3
"beta","ir",2017-02-02 10:37:00,583,20.9,55,40.8
"beta","ir",2017-02-02 10:37:10,582,20.9,55,40.8
"beta","ir",2017-02-02 10:37:20,578,20.9,55,40.8
"beta","ir",2017-02-02 10:37:30,579,20.9,55,40.8
"beta","ir",2017-02-02 10:37:40,579,20.9,55,40.2
"beta","ir",2017-02-02 10:37:50,583,20.9,55,39.7
"beta","ir",2017-02-02 10:38:00,577,20.9,55.1,40.8
"beta","ir",2017-02-02 10:38:10,578,20.9,55.1,39.7
"beta","ir",2017-02-02 10:38:20,579,20.9,55.1,39.7
"beta","ir",2017-02-02 10:38:30,583,21,55.1,39.7
"beta","ir",2017-02-02 10:38:40,582,20.9,55.1,40.2
"beta","ir",2017-02-02 10:38:50,578,21,55.1,40.8
"beta","ir",2017-02-02 10:39:00,579,21,55.2,39.7
"beta","ir",2017-02-02 10:39:10,579,21,55.2,39.7
"beta","ir",2017-02-02 10:39:20,583,21,55.2,39.7
"beta","ir",2017-02-02 10:39:30,577,21,55.3,39.7
"beta","ir",2017-02-02 10:39:40,578,21,55.2,39.7
"beta","ir",2017-02-02 10:39:50,578,21,55.2,43.5
"beta","ir",2017-02-02 10:40:00,579,21,55.2,44
"beta","blue",2017-02-02 10:40:00,464,21,55.2,44
"beta","ir",2017-02-02 10:40:10,579,21,55.2,41.3
"beta","ir",2017-02-02 10:40:20,578,21,55.2,40.8
"beta","ir",2017-02-02 10:40:30,578,21,55.2,40.8
"beta","ir",2017-02-02 10:40:40,578,21,55.3,40.2
"beta","ir",2017-02-02 10:40:50,583,21,55.2,39.7
"beta","ir",2017-02-02 10:41:00,582,21.1,55.2,40.2
"beta","ir",2017-02-02 10:41:10,579,21.1,55.1,40.2
"beta","ir",2017-02-02 10:41:20,579,21.1,55.1,40.2
"beta","ir",2017-02-02 10:41:30,582,21.1,55,39.7
"beta","ir",2017-02-02 10:41:40,582,21.1,55,39.7
"beta","ir",2017-02-02 10:41:50,578,21.1,55,39.7
"beta","ir",2017-02-02 10:42:00,579,21.1,55,39.7
"beta","ir",2017-02-02 10:42:10,580,21.1,55,39.7
"beta","ir",2017-02-02 10:42:20,582,21.1,55,40.2
"beta","ir",2017-02-02 10:42:30,582,21.1,55,39.7
"beta","ir",2017-02-02 10:42:40,579,21.1,55,39.7
"beta","ir",2017-02-02 10:42:50,579,21.1,55,40.2
"beta","ir",2017-02-02 10:43:00,583,21.1,55,39.7
"beta","ir",2017-02-02 10:43:10,578,21.1,55,42.9
"beta","blue",2017-02-02 10:43:10,464,21.1,55,42.9
"beta","ir",2017-02-02 10:43:20,576,21.1,55,40.8
"beta","ir",2017-02-02 10:43:30,577,21.1,55,40.8
"beta","ir",2017-02-02 10:43:40,578,21.1,55,40.8
"beta","ir",2017-02-02 10:43:50,583,21.1,55,39.7
"beta","ir",2017-02-02 10:44:00,578,21.1,55,39.7
"beta","ir",2017-02-02 10:44:10,578,21.1,55,39.7
"beta","ir",2017-02-02 10:44:20,578,21.1,55,39.7
"beta","ir",2017-02-02 10:44:30,583,21,55,39.7
"beta","ir",2017-02-02 10:44:40,581,21,55,39.7
"beta","ir",2017-02-02 10:44:50,578,21,55,40.8
"beta","ir",2017-02-02 10:45:00,579,21,55,40.8
"beta","ir",2017-02-02 10:45:10,578,21,55,39.7
"beta","ir",2017-02-02 10:45:20,583,21,55,39.7
"beta","ir",2017-02-02 10:45:30,583,21,55,40.2
"beta","ir",2017-02-02 10:45:40,577,21,55.1,40.8
"beta","ir",2017-02-02 10:45:50,578,21,55.1,39.7
"beta","ir",2017-02-02 10:46:00,583,21,55.1,39.7
"beta","ir",2017-02-02 10:46:10,582,21,55.1,39.7
"beta","ir",2017-02-02 10:46:20,578,21,55.1,44
"beta","ir",2017-02-02 10:46:30,578,21,55.1,44.5
"beta","ir",2017-02-02 10:46:40,579,21,55.1,44.5
"beta","blue",2017-02-02 10:46:40,463,21,55.1,44.5
"beta","ir",2017-02-02 10:46:50,581,20.9,55.1,41.3
"beta","ir",2017-02-02 10:47:00,579,20.9,55.1,41.3
"beta","ir",2017-02-02 10:47:10,579,21,55.1,40.8
"beta","ir",2017-02-02 10:47:20,578,21,55.1,39.7
"beta","ir",2017-02-02 10:47:30,582,21,55.2,40.8
"beta","ir",2017-02-02 10:47:40,583,21,55.2,40.2
"beta","ir",2017-02-02 10:47:50,579,21,55.2,39.7
"beta","ir",2017-02-02 10:48:00,579,21,55.2,40.8
"beta","ir",2017-02-02 10:48:10,579,21,55.2,39.7
"beta","ir",2017-02-02 10:48:20,582,21,55.2,40.2
"beta","ir",2017-02-02 10:48:30,583,21,55.1,39.7
"beta","ir",2017-02-02 10:48:40,579,21,55.1,40.2
"beta","ir",2017-02-02 10:48:50,578,21,55.1,40.2
"beta","ir",2017-02-02 10:49:00,583,21,55.1,39.7
"beta","ir",2017-02-02 10:49:10,582,21,55.1,39.7
"beta","ir",2017-02-02 10:49:20,579,21.1,55.1,39.7
"beta","ir",2017-02-02 10:49:30,579,21.1,55.1,39.7
"beta","ir",2017-02-02 10:49:40,579,21.1,55,39.7
"beta","ir",2017-02-02 10:49:50,578,21.1,55,43.5
"beta","ir",2017-02-02 10:50:00,579,21.1,55,44.5
"beta","blue",2017-02-02 10:50:00,464,21.1,55,44.5
"beta","ir",2017-02-02 10:50:10,577,21.1,54.9,40.8
"beta","ir",2017-02-02 10:50:20,578,21.1,54.9,40.8
"beta","ir",2017-02-02 10:50:30,582,21.1,54.9,40.8
"beta","ir",2017-02-02 10:50:40,583,21.1,54.9,40.8
"beta","ir",2017-02-02 10:50:50,583,21.1,54.9,39.7
"beta","ir",2017-02-02 10:51:00,578,21.1,54.8,40.2
"beta","ir",2017-02-02 10:51:10,578,21.1,54.8,39.7
"beta","ir",2017-02-02 10:51:20,582,21.1,54.8,39.7
"beta","ir",2017-02-02 10:51:30,582,21.2,54.8,39.7
"beta","ir",2017-02-02 10:51:40,577,21.2,54.8,40.2
"beta","ir",2017-02-02 10:51:50,579,21.2,54.8,39.2
"beta","ir",2017-02-02 10:52:00,583,21.2,54.8,39.7
"beta","ir",2017-02-02 10:52:10,579,21.2,54.8,40.2
"beta","ir",2017-02-02 10:52:20,578,21.2,54.8,39.7
"beta","ir",2017-02-02 10:52:30,578,21.1,54.8,40.2
"beta","ir",2017-02-02 10:52:40,578,21.2,54.8,40.2
"beta","ir",2017-02-02 10:52:50,583,21.1,54.9,39.7
"beta","ir",2017-02-02 10:53:00,579,21.1,54.9,39.7
"beta","ir",2017-02-02 10:53:10,579,21.1,54.9,43.5
"beta","blue",2017-02-02 10:53:10,464,21.1,54.9,43.5
"beta","ir",2017-02-02 10:53:20,579,21.1,54.9,40.8
"beta","ir",2017-02-02 10:53:30,582,21.1,54.9,39.7
"beta","ir",2017-02-02 10:53:40,582,21.1,54.9,40.8
"beta","ir",2017-02-02 10:53:50,579,21.1,54.9,40.2
"beta","ir",2017-02-02 10:54:00,579,21.1,54.9,40.8
"beta","ir",2017-02-02 10:54:10,579,21.1,54.9,39.7
"beta","ir",2017-02-02 10:54:20,582,21.1,54.9,39.7
"beta","ir",2017-02-02 10:54:30,578,21.1,54.9,40.2
"beta","ir",2017-02-02 10:54:40,577,21.1,54.9,40.8
"beta","ir",2017-02-02 10:54:50,578,21,55,39.7
"beta","ir",2017-02-02 10:55:00,584,21,55,39.7
"beta","ir",2017-02-02 10:55:10,584,21,55,40.2
"beta","ir",2017-02-02 10:55:20,578,21,55.1,39.7
"beta","ir",2017-02-02 10:55:30,578,21,55.1,39.7
"beta","ir",2017-02-02 10:55:40,578,21,55.1,39.7
"beta","ir",2017-02-02 10:55:50,583,21,55.1,39.7
"beta","ir",2017-02-02 10:56:00,583,21,55.1,39.7
"beta","ir",2017-02-02 10:56:10,578,21,55.3,39.7
"beta","ir",2017-02-02 10:56:20,577,21.1,55.3,43.5
"beta","ir",2017-02-02 10:56:30,578,21.1,55.4,44.5
"beta","ir",2017-02-02 10:56:40,578,21.1,55.4,45.1
"beta","blue",2017-02-02 10:56:40,464,21.1,55.4,45.1
"beta","ir",2017-02-02 10:56:50,578,21.1,55.4,41.9
"beta","ir",2017-02-02 10:57:00,578,21.1,55.4,41.3
"beta","ir",2017-02-02 10:57:10,578,21.1,55.3,40.8
"beta","ir",2017-02-02 10:57:20,583,21.1,55.3,40.8
"beta","ir",2017-02-02 10:57:30,579,21.1,55.3,40.8
"beta","ir",2017-02-02 10:57:40,579,21.2,55.3,40.8
"beta","ir",2017-02-02 10:57:50,579,21.2,55.3,40.2
"beta","ir",2017-02-02 10:58:00,583,21.2,55.3,39.7
"beta","ir",2017-02-02 10:58:10,580,21.2,55.3,40.8
"beta","ir",2017-02-02 10:58:20,580,21.2,55.3,40.8
"beta","ir",2017-02-02 10:58:30,579,21.2,55.2,40.8
"beta","ir",2017-02-02 10:58:40,578,21.2,55.1,40.2
"beta","ir",2017-02-02 10:58:50,583,21.2,55.1,39.7
"beta","ir",2017-02-02 10:59:00,583,21.2,55.1,39.7
"beta","ir",2017-02-02 10:59:10,579,21.2,55.1,40.8
"beta","ir",2017-02-02 10:59:20,579,21.2,55.1,40.2
"beta","ir",2017-02-02 10:59:30,582,21.2,55.1,40.8
"beta","ir",2017-02-02 10:59:40,582,21.2,55.1,39.7
"beta","ir",2017-02-02 10:59:50,578,21.2,55.1,42.9
"beta","ir",2017-02-02 11:00:00,578,21.2,55.1,44.5
"beta","blue",2017-02-02 11:00:00,465,21.2,55.1,44.5
"beta","ir",2017-02-02 11:00:10,577,21.2,55.1,40.8
"beta","ir",2017-02-02 11:00:20,582,21.2,55.1,40.8
"beta","ir",2017-02-02 11:00:30,582,21.2,55.1,40.8
"beta","ir",2017-02-02 11:00:40,579,21.3,55.1,40.8
"beta","ir",2017-02-02 11:00:50,580,21.2,55,39.7
"beta","ir",2017-02-02 11:01:00,583,21.3,55,40.2
"beta","ir",2017-02-02 11:01:10,583,21.3,55,39.7
"beta","ir",2017-02-02 11:01:20,578,21.3,55,40.8
"beta","ir",2017-02-02 11:01:30,578,21.3,55,40.8
"beta","ir",2017-02-02 11:01:40,579,21.3,55.1,40.2
"beta","ir",2017-02-02 11:01:50,583,21.3,55,39.7
"beta","ir",2017-02-02 11:02:00,578,21.3,55,40.8
"beta","ir",2017-02-02 11:02:10,579,21.3,55.1,39.7
"beta","ir",2017-02-02 11:02:20,578,21.3,55.1,39.7
"beta","ir",2017-02-02 11:02:30,582,21.3,55.1,40.8
"beta","ir",2017-02-02 11:02:40,582,21.3,55.1,39.7
"beta","ir",2017-02-02 11:02:50,578,21.3,55.1,40.8
"beta","ir",2017-02-02 11:03:00,579,21.3,55.1,39.7
"beta","ir",2017-02-02 11:03:10,579,21.3,55.1,43.5
"beta","blue",2017-02-02 11:03:10,463,21.3,55.1,43.5
"beta","ir",2017-02-02 11:03:20,583,21.3,55.1,40.8
"beta","ir",2017-02-02 11:03:30,582,21.3,55.1,40.8
"beta","ir",2017-02-02 11:03:40,578,21.3,55.1,40.8
"beta","ir",2017-02-02 11:03:50,577,21.3,55,40.8
"beta","ir",2017-02-02 11:04:00,583,21.3,55,39.7
"beta","ir",2017-02-02 11:04:10,583,21.3,55,39.7
"beta","ir",2017-02-02 11:04:20,578,21.3,55,40.8
"beta","ir",2017-02-02 11:04:30,579,21.3,55,39.7
"beta","ir",2017-02-02 11:04:40,578,21.3,55,39.7
"beta","ir",2017-02-02 11:04:50,583,21.3,55,40.2
"beta","ir",2017-02-02 11:05:00,583,21.3,55.1,40.2
"beta","ir",2017-02-02 11:05:10,578,21.3,55.1,40.2
"beta","ir",2017-02-02 11:05:20,577,21.3,55.1,39.7
"beta","ir",2017-02-02 11:05:30,581,21.3,55.1,39.7
"beta","ir",2017-02-02 11:05:40,581,21.3,55.2,39.7
"beta","ir",2017-02-02 11:05:50,582,21.3,55.2,39.7
"beta","ir",2017-02-02 11:06:00,578,21.3,55.2,39.7
"beta","ir",2017-02-02 11:06:10,579,21.2,55.2,39.7
"beta","ir",2017-02-02 11:06:20,578,21.3,55.2,43.5
"beta","ir",2017-02-02 11:06:30,579,21.2,55.3,45.1
"beta","ir",2017-02-02 11:06:40,578,21.2,55.3,45.1
"beta","blue",2017-02-02 11:06:40,464,21.2,55.3,45.1
"beta","ir",2017-02-02 11:06:50,578,21.2,55.3,41.3
"beta","ir",2017-02-02 11:07:00,583,21.2,55.3,40.8
"beta","ir",2017-02-02 11:07:10,582,21.2,55.3,40.8
"beta","ir",2017-02-02 11:07:20,582,21.2,55.3,40.8
"beta","ir",2017-02-02 11:07:30,578,21.2,55.4,40.8
"beta","ir",2017-02-02 11:07:40,577,21.2,55.4,40.2
"beta","ir",2017-02-02 11:07:50,582,21.2,55.3,40.2
"beta","ir",2017-02-02 11:08:00,579,21.2,55.4,40.8
"beta","ir",2017-02-02 11:08:10,579,21.2,55.4,40.8
"beta","ir",2017-02-02 11:08:20,578,21.2,55.4,39.7
"beta","ir",2017-02-02 11:08:30,582,21.2,55.4,39.7
"beta","ir",2017-02-02 11:08:40,579,21.2,55.4,40.2
"beta","ir",2017-02-02 11:08:50,579,21.2,55.4,40.8
"beta","ir",2017-02-02 11:09:00,578,21.2,55.4,40.8
"beta","ir",2017-02-02 11:09:10,578,21.2,55.3,39.7
"beta","ir",2017-02-02 11:09:20,583,21.2,55.3,39.7
"beta","ir",2017-02-02 11:09:30,583,21.2,55.4,40.2
"beta","ir",2017-02-02 11:09:40,578,21.2,55.3,40.2
"beta","ir",2017-02-02 11:09:50,579,21.2,55.3,43.5
"beta","ir",2017-02-02 11:10:00,579,21.2,55.2,44
"beta","blue",2017-02-02 11:10:00,464,21.2,55.2,44
"beta","ir",2017-02-02 11:10:10,583,21.3,55.2,41.3
"beta","ir",2017-02-02 11:10:20,583,21.3,55.2,40.8
"beta","ir",2017-02-02 11:10:30,578,21.2,55.2,40.8
"beta","ir",2017-02-02 11:10:40,578,21.3,55.2,39.7
"beta","ir",2017-02-02 11:10:50,582,21.3,55.2,39.7
"beta","ir",2017-02-02 11:11:00,579,21.3,55.2,40.2
"beta","ir",2017-02-02 11:11:10,579,21.3,55.2,39.7
"beta","ir",2017-02-02 11:11:20,578,21.3,55.2,39.7
"beta","ir",2017-02-02 11:11:30,583,21.3,55.2,40.8
"beta","ir",2017-02-02 11:11:40,583,21.3,55.1,40.8
"beta","ir",2017-02-02 11:11:50,582,21.3,55.1,40.2
"beta","ir",2017-02-02 11:12:00,578,21.3,55.1,40.8
"beta","ir",2017-02-02 11:12:10,578,21.3,55.1,39.7
"beta","ir",2017-02-02 11:12:20,582,21.3,55.1,39.7
"beta","ir",2017-02-02 11:12:30,578,21.3,55.1,40.2
"beta","ir",2017-02-02 11:12:40,578,21.3,55.1,40.8
"beta","ir",2017-02-02 11:12:50,579,21.3,55.1,39.7
"beta","ir",2017-02-02 11:13:00,583,21.3,55.1,39.7
"beta","ir",2017-02-02 11:13:10,579,21.4,55.1,43.5
"beta","blue",2017-02-02 11:13:10,464,21.4,55.1,43.5
"beta","ir",2017-02-02 11:13:20,578,21.3,55.1,40.8
"beta","ir",2017-02-02 11:13:30,578,21.3,55.1,40.8
"beta","ir",2017-02-02 11:13:40,578,21.3,55.1,40.2
"beta","ir",2017-02-02 11:13:50,582,21.3,55.2,39.7
"beta","ir",2017-02-02 11:14:00,578,21.3,55.1,40.2
"beta","ir",2017-02-02 11:14:10,577,21.3,55.2,40.8
"beta","ir",2017-02-02 11:14:20,579,21.3,55.2,39.7
"beta","ir",2017-02-02 11:14:30,583,21.3,55.2,39.7
"beta","ir",2017-02-02 11:14:40,582,21.3,55.3,39.7
"beta","ir",2017-02-02 11:14:50,583,21.3,55.3,39.7
"beta","ir",2017-02-02 11:15:00,578,21.3,55.3,39.7
"beta","ir",2017-02-02 11:15:10,577,21.3,55.3,39.7
"beta","ir",2017-02-02 11:15:20,582,21.3,55.3,39.7
"beta","ir",2017-02-02 11:15:30,582,21.3,55.3,39.7
"beta","ir",2017-02-02 11:15:40,578,21.3,55.4,40.2
"beta","ir",2017-02-02 11:15:50,578,21.3,55.4,40.8
"beta","ir",2017-02-02 11:16:00,582,21.3,55.4,39.7
"beta","ir",2017-02-02 11:16:10,578,21.3,55.4,39.7
"beta","ir",2017-02-02 11:16:20,578,21.3,55.4,43.5
"beta","ir",2017-02-02 11:16:30,579,21.3,55.4,45.1
"beta","ir",2017-02-02 11:16:40,579,21.3,55.4,44.5
"beta","blue",2017-02-02 11:16:40,463,21.3,55.4,44.5
"beta","ir",2017-02-02 11:16:50,583,21.3,55.4,41.9
"beta","ir",2017-02-02 11:17:00,579,21.3,55.4,41.3
"beta","ir",2017-02-02 11:17:10,578,21.3,55.4,40.8
"beta","ir",2017-02-02 11:17:20,578,21.3,55.4,40.8
"beta","ir",2017-02-02 11:17:30,582,21.3,55.3,40.8
"beta","ir",2017-02-02 11:17:40,578,21.3,55.3,40.8
"beta","ir",2017-02-02 11:17:50,577,21.3,55.2,40.8
"beta","ir",2017-02-02 11:18:00,578,21.3,55.2,40.8
"beta","ir",2017-02-02 11:18:10,579,21.3,55.2,40.8
"beta","ir",2017-02-02 11:18:20,582,21.4,55.2,39.7
"beta","ir",2017-02-02 11:18:30,578,21.4,55.2,40.2
"beta","ir",2017-02-02 11:18:40,578,21.4,55.2,40.2
"beta","ir",2017-02-02 11:18:50,577,21.4,55.1,40.8
"beta","ir",2017-02-02 11:19:00,583,21.4,55.1,39.7
"beta","ir",2017-02-02 11:19:10,582,21.4,55.1,39.7
"beta","ir",2017-02-02 11:19:20,579,21.4,55.1,40.8
"beta","ir",2017-02-02 11:19:30,579,21.4,55.1,39.7
"beta","ir",2017-02-02 11:19:40,578,21.4,55.1,39.7
"beta","ir",2017-02-02 11:19:50,578,21.4,55.1,43.5
"beta","ir",2017-02-02 11:20:00,577,21.4,55.1,45.1
"beta","blue",2017-02-02 11:20:00,464,21.4,55.1,45.1
"beta","ir",2017-02-02 11:20:10,578,21.4,55.1,41.9
"beta","ir",2017-02-02 11:20:20,578,21.4,55.1,40.8
"beta","ir",2017-02-02 11:20:30,582,21.4,55.1,40.8
"beta","ir",2017-02-02 11:20:40,582,21.4,55.1,40.8
"beta","ir",2017-02-02 11:20:50,577,21.4,55.1,40.8
"beta","ir",2017-02-02 11:21:00,578,21.4,55.1,40.8
"beta","ir",2017-02-02 11:21:10,578,21.4,55.1,40.2
"beta","ir",2017-02-02 11:21:20,582,21.4,55.1,40.2
"beta","ir",2017-02-02 11:21:30,578,21.4,55.1,40.8
