TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530124211
Test ID:,005
Test Abbreviation:,MANUAL_005
Start Date:,02/02/2017
Start Time:,13:01:43
Duration (dd:hh:mm:ss):,0:00:04:00
Log Interval (mm:ss):,00:01
Number of points:,276
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.000
,Minimum:,0.000
,Time of Minimum:,13:01:47
,Date of Minimum:,02/02/2017
,Maximum:,0.046
,Time of Maximum:,13:01:44
,Date of Maximum:,02/02/2017

Calibration,Sensor:,AEROSOL
,Cal. date,10/17/2012

Date,Time,AEROSOL
02/02/2017,20:38:50,4.480
02/02/2017,20:38:51,4.460
02/02/2017,20:38:52,4.440
02/02/2017,20:38:53,4.430
02/02/2017,20:38:54,4.460
02/02/2017,20:38:55,4.430
02/02/2017,20:38:56,4.420
02/02/2017,20:38:57,4.470
02/02/2017,20:38:58,4.420
02/02/2017,20:38:59,4.400
02/02/2017,20:39:00,4.410
02/02/2017,20:39:01,4.410
02/02/2017,20:39:02,4.450
02/02/2017,20:39:03,4.490
02/02/2017,20:39:04,4.440
02/02/2017,20:39:05,4.420
02/02/2017,20:39:06,4.400
02/02/2017,20:39:07,4.400
02/02/2017,20:39:08,4.410
02/02/2017,20:39:09,4.450
02/02/2017,20:39:10,4.430
02/02/2017,20:39:11,4.390
02/02/2017,20:39:12,4.400
02/02/2017,20:39:13,4.370
02/02/2017,20:39:14,4.360
02/02/2017,20:39:15,4.340
02/02/2017,20:39:16,4.330
02/02/2017,20:39:17,4.310
02/02/2017,20:39:18,4.310
02/02/2017,20:39:19,4.300
02/02/2017,20:39:20,4.280
02/02/2017,20:39:21,4.300
02/02/2017,20:39:22,4.300
02/02/2017,20:39:23,4.300
02/02/2017,20:39:24,4.300
02/02/2017,20:39:25,4.300
02/02/2017,20:39:26,4.300
02/02/2017,20:39:27,4.290
02/02/2017,20:39:28,4.290
02/02/2017,20:39:29,4.300
02/02/2017,20:39:30,4.300
02/02/2017,20:39:31,4.300
02/02/2017,20:39:32,4.320
02/02/2017,20:39:33,4.320
02/02/2017,20:39:34,4.310
02/02/2017,20:39:35,4.310
02/02/2017,20:39:36,4.320
02/02/2017,20:39:37,4.330
02/02/2017,20:39:38,4.300
02/02/2017,20:39:39,4.320
02/02/2017,20:39:40,4.340
02/02/2017,20:39:41,4.330
02/02/2017,20:39:42,4.360
02/02/2017,20:39:43,4.360
02/02/2017,20:39:44,4.340
02/02/2017,20:39:45,4.320
02/02/2017,20:39:46,4.310
02/02/2017,20:39:47,4.320
02/02/2017,20:39:48,4.310
02/02/2017,20:39:49,4.280
02/02/2017,20:39:50,4.280
02/02/2017,20:39:51,4.260
02/02/2017,20:39:52,4.240
02/02/2017,20:39:53,4.250
02/02/2017,20:39:54,4.220
02/02/2017,20:39:55,4.170
02/02/2017,20:39:56,4.140
02/02/2017,20:39:57,4.130
02/02/2017,20:39:58,4.150
02/02/2017,20:39:59,4.130
02/02/2017,20:40:00,4.140
02/02/2017,20:40:01,4.160
02/02/2017,20:40:02,4.180
02/02/2017,20:40:03,4.200
02/02/2017,20:40:04,4.200
02/02/2017,20:40:05,4.220
02/02/2017,20:40:06,4.220
02/02/2017,20:40:07,4.250
02/02/2017,20:40:08,4.250
02/02/2017,20:40:09,4.250
02/02/2017,20:40:10,4.240
02/02/2017,20:40:11,4.230
02/02/2017,20:40:12,4.270
02/02/2017,20:40:13,4.290
02/02/2017,20:40:14,4.280
02/02/2017,20:40:15,4.240
02/02/2017,20:40:16,4.220
02/02/2017,20:40:17,4.210
02/02/2017,20:40:18,4.200
02/02/2017,20:40:19,4.190
02/02/2017,20:40:20,4.200
02/02/2017,20:40:21,4.220
02/02/2017,20:40:22,4.220
02/02/2017,20:40:23,4.180
02/02/2017,20:40:24,4.170
02/02/2017,20:40:25,4.150
02/02/2017,20:40:26,4.160
02/02/2017,20:40:27,4.180
02/02/2017,20:40:28,4.140
02/02/2017,20:40:29,4.130
02/02/2017,20:40:30,4.120
02/02/2017,20:40:31,4.120
02/02/2017,20:40:32,4.110
02/02/2017,20:40:33,4.120
02/02/2017,20:40:34,4.140
02/02/2017,20:40:35,4.170
02/02/2017,20:40:36,4.160
02/02/2017,20:40:37,4.150
02/02/2017,20:40:38,4.110
02/02/2017,20:40:39,4.080
02/02/2017,20:40:40,4.090
02/02/2017,20:40:41,4.140
02/02/2017,20:40:42,4.140
02/02/2017,20:40:43,4.110
02/02/2017,20:40:44,4.120
02/02/2017,20:40:45,4.120
02/02/2017,20:40:46,4.130
02/02/2017,20:40:47,4.120
02/02/2017,20:40:48,4.110
02/02/2017,20:40:49,4.110
02/02/2017,20:40:50,4.110
02/02/2017,20:40:51,4.120
02/02/2017,20:40:52,4.110
02/02/2017,20:40:53,4.130
02/02/2017,20:40:54,4.100
02/02/2017,20:40:55,4.090
02/02/2017,20:40:56,4.100
02/02/2017,20:40:57,4.110
02/02/2017,20:40:58,4.090
02/02/2017,20:40:59,4.080
02/02/2017,20:41:00,4.100
02/02/2017,20:41:01,4.090
02/02/2017,20:41:02,4.080
02/02/2017,20:41:03,4.090
02/02/2017,20:41:04,4.090
02/02/2017,20:41:05,4.090
02/02/2017,20:41:06,4.070
02/02/2017,20:41:07,4.040
02/02/2017,20:41:08,4.050
02/02/2017,20:41:09,4.060
02/02/2017,20:41:10,4.030
02/02/2017,20:41:11,4.030
02/02/2017,20:41:12,4.040
02/02/2017,20:41:13,4.000
02/02/2017,20:41:14,4.010
02/02/2017,20:41:15,4.030
02/02/2017,20:41:16,4.070
02/02/2017,20:41:17,4.050
02/02/2017,20:41:18,4.040
02/02/2017,20:41:19,4.050
02/02/2017,20:41:20,4.030
02/02/2017,20:41:21,4.030
02/02/2017,20:41:22,4.050
02/02/2017,20:41:23,4.060
02/02/2017,20:41:24,4.070
02/02/2017,20:41:25,4.080
02/02/2017,20:41:26,4.080
02/02/2017,20:41:27,4.050
02/02/2017,20:41:28,4.020
02/02/2017,20:41:29,4.010
02/02/2017,20:41:30,4.010
02/02/2017,20:41:31,4.010
02/02/2017,20:41:32,4.010
02/02/2017,20:41:33,4.000
02/02/2017,20:41:34,3.980
02/02/2017,20:41:35,4.000
02/02/2017,20:41:36,4.000
02/02/2017,20:41:37,3.960
02/02/2017,20:41:38,3.980
02/02/2017,20:41:39,4.010
02/02/2017,20:41:40,4.000
02/02/2017,20:41:41,4.000
02/02/2017,20:41:42,3.970
02/02/2017,20:41:43,3.970
02/02/2017,20:41:44,3.960
02/02/2017,20:41:45,3.960
02/02/2017,20:41:46,3.970
02/02/2017,20:41:47,3.970
02/02/2017,20:41:48,3.980
02/02/2017,20:41:49,3.980
02/02/2017,20:41:50,4.000
02/02/2017,20:41:51,3.990
02/02/2017,20:41:52,3.970
02/02/2017,20:41:53,3.970
02/02/2017,20:41:54,3.970
02/02/2017,20:41:55,3.950
02/02/2017,20:41:56,3.930
02/02/2017,20:41:57,3.930
02/02/2017,20:41:58,3.960
02/02/2017,20:41:59,3.970
02/02/2017,20:42:00,3.960
02/02/2017,20:42:01,3.940
02/02/2017,20:42:02,3.940
02/02/2017,20:42:03,3.950
02/02/2017,20:42:04,3.960
02/02/2017,20:42:05,3.950
02/02/2017,20:42:06,3.930
02/02/2017,20:42:07,3.890
02/02/2017,20:42:08,3.820
02/02/2017,20:42:09,3.800
02/02/2017,20:42:10,3.830
02/02/2017,20:42:11,3.880
02/02/2017,20:42:12,3.810
02/02/2017,20:42:13,3.810
02/02/2017,20:42:14,3.800
02/02/2017,20:42:15,3.790
02/02/2017,20:42:16,3.800
02/02/2017,20:42:17,3.770
02/02/2017,20:42:18,3.780
02/02/2017,20:42:19,3.780
02/02/2017,20:42:20,3.750
02/02/2017,20:42:21,3.750
02/02/2017,20:42:22,3.770
02/02/2017,20:42:23,3.770
02/02/2017,20:42:24,3.760
02/02/2017,20:42:25,3.730
02/02/2017,20:42:26,3.740
02/02/2017,20:42:27,3.750
02/02/2017,20:42:28,3.740
02/02/2017,20:42:29,3.770
02/02/2017,20:42:30,3.770
02/02/2017,20:42:31,3.770
02/02/2017,20:42:32,3.770
02/02/2017,20:42:33,3.760
02/02/2017,20:42:34,3.760
02/02/2017,20:42:35,3.730
02/02/2017,20:42:36,3.750
02/02/2017,20:42:37,3.760
02/02/2017,20:42:38,3.750
02/02/2017,20:42:39,3.730
02/02/2017,20:42:40,3.730
02/02/2017,20:42:41,3.730
02/02/2017,20:42:42,3.720
02/02/2017,20:42:43,3.710
02/02/2017,20:42:44,3.710
02/02/2017,20:42:45,3.720
02/02/2017,20:42:46,3.700
02/02/2017,20:42:47,3.680
02/02/2017,20:42:48,3.700
02/02/2017,20:42:49,3.710
02/02/2017,20:42:50,3.690
02/02/2017,20:42:51,3.700
02/02/2017,20:42:52,3.710
02/02/2017,20:42:53,3.710
02/02/2017,20:42:54,3.690
02/02/2017,20:42:55,3.700
02/02/2017,20:42:56,3.680
02/02/2017,20:42:57,3.670
02/02/2017,20:42:58,3.680
02/02/2017,20:42:59,3.650
02/02/2017,20:43:00,3.630
02/02/2017,20:43:01,3.650
02/02/2017,20:43:02,3.650
02/02/2017,20:43:03,3.650
02/02/2017,20:43:04,3.640
02/02/2017,20:43:05,3.650
02/02/2017,20:43:06,3.670
02/02/2017,20:43:07,3.670
02/02/2017,20:43:08,3.680
02/02/2017,20:43:09,3.680
02/02/2017,20:43:10,3.660
02/02/2017,20:43:11,3.650
02/02/2017,20:43:12,3.650
02/02/2017,20:43:13,3.630
02/02/2017,20:43:14,3.610
02/02/2017,20:43:15,3.620
02/02/2017,20:43:16,3.630
02/02/2017,20:43:17,3.610
02/02/2017,20:43:18,3.600
02/02/2017,20:43:19,3.610
02/02/2017,20:43:20,3.610
02/02/2017,20:43:21,3.600
02/02/2017,20:43:22,3.590
02/02/2017,20:43:23,3.600
02/02/2017,20:43:24,3.580
02/02/2017,20:43:25,3.540
02/02/2017,20:43:26,3.580
02/02/2017,20:43:27,3.570
02/02/2017,20:43:28,3.580
02/02/2017,20:43:29,3.520
02/02/2017,20:43:30,3.530
02/02/2017,20:43:31,3.530
02/02/2017,20:43:32,3.560
02/02/2017,20:43:33,3.610
02/02/2017,20:43:34,3.590
02/02/2017,20:43:35,3.590
02/02/2017,20:43:36,3.580
02/02/2017,20:43:37,3.580
02/02/2017,20:43:38,3.590
02/02/2017,20:43:39,3.600
02/02/2017,20:43:40,3.580
02/02/2017,20:43:41,3.570
02/02/2017,20:43:42,3.580
02/02/2017,20:43:43,3.570
02/02/2017,20:43:44,3.590
02/02/2017,20:43:45,3.600
02/02/2017,20:43:46,3.610
02/02/2017,20:43:47,3.570
02/02/2017,20:43:48,3.550
02/02/2017,20:43:49,3.560
02/02/2017,20:43:50,3.550
02/02/2017,20:43:51,3.550
02/02/2017,20:43:52,3.550
02/02/2017,20:43:53,3.570
02/02/2017,20:43:54,3.560
02/02/2017,20:43:55,3.550
02/02/2017,20:43:56,3.550
02/02/2017,20:43:57,3.530
02/02/2017,20:43:58,3.490
02/02/2017,20:43:59,3.540
02/02/2017,20:44:00,3.560
02/02/2017,20:44:01,3.550
02/02/2017,20:44:02,3.570
02/02/2017,20:44:03,3.540
02/02/2017,20:44:04,3.560
02/02/2017,20:44:05,3.590
02/02/2017,20:44:06,3.550
02/02/2017,20:44:07,3.540
02/02/2017,20:44:08,3.520
02/02/2017,20:44:09,3.520
02/02/2017,20:44:10,3.470
02/02/2017,20:44:11,3.450
02/02/2017,20:44:12,3.460
02/02/2017,20:44:13,3.500
02/02/2017,20:44:14,3.510
02/02/2017,20:44:15,3.520
02/02/2017,20:44:16,3.520
02/02/2017,20:44:17,3.510
02/02/2017,20:44:18,3.530
02/02/2017,20:44:19,3.530
02/02/2017,20:44:20,3.540
02/02/2017,20:44:21,3.550
02/02/2017,20:44:22,3.540
02/02/2017,20:44:23,3.540
02/02/2017,20:44:24,3.530
02/02/2017,20:44:25,3.530
02/02/2017,20:44:26,3.540
02/02/2017,20:44:27,3.530
02/02/2017,20:44:28,3.510
02/02/2017,20:44:29,3.510
02/02/2017,20:44:30,3.500
02/02/2017,20:44:31,3.490
02/02/2017,20:44:32,3.500
02/02/2017,20:44:33,3.510
02/02/2017,20:44:34,3.500
02/02/2017,20:44:35,3.500
02/02/2017,20:44:36,3.500
02/02/2017,20:44:37,3.510
02/02/2017,20:44:38,3.510
02/02/2017,20:44:39,3.520
02/02/2017,20:44:40,3.500
02/02/2017,20:44:41,3.480
02/02/2017,20:44:42,3.450
02/02/2017,20:44:43,3.440
02/02/2017,20:44:44,3.430
02/02/2017,20:44:45,3.440
02/02/2017,20:44:46,3.450
02/02/2017,20:44:47,3.460
02/02/2017,20:44:48,3.450
02/02/2017,20:44:49,3.440
02/02/2017,20:44:50,3.450
02/02/2017,20:44:51,3.450
02/02/2017,20:44:52,3.460
02/02/2017,20:44:53,3.450
02/02/2017,20:44:54,3.460
02/02/2017,20:44:55,3.460
02/02/2017,20:44:56,3.450
02/02/2017,20:44:57,3.440
02/02/2017,20:44:58,3.440
02/02/2017,20:44:59,3.430
02/02/2017,20:45:00,3.430
02/02/2017,20:45:01,3.440
02/02/2017,20:45:02,3.430
02/02/2017,20:45:03,3.430
02/02/2017,20:45:04,3.420
02/02/2017,20:45:05,3.440
02/02/2017,20:45:06,3.450
02/02/2017,20:45:07,3.430
02/02/2017,20:45:08,3.430
02/02/2017,20:45:09,3.430
02/02/2017,20:45:10,3.420
02/02/2017,20:45:11,3.400
02/02/2017,20:45:12,3.370
02/02/2017,20:45:13,3.310
02/02/2017,20:45:14,3.360
02/02/2017,20:45:15,3.280
02/02/2017,20:45:16,3.080
02/02/2017,20:45:17,2.980
02/02/2017,20:45:18,2.980
02/02/2017,20:45:19,2.940
02/02/2017,20:45:20,2.940
02/02/2017,20:45:21,2.800
02/02/2017,20:45:22,2.780
02/02/2017,20:45:23,2.710
02/02/2017,20:45:24,2.640
02/02/2017,20:45:25,2.620
02/02/2017,20:45:26,2.610
02/02/2017,20:45:27,2.580
02/02/2017,20:45:28,2.560
02/02/2017,20:45:29,2.550
02/02/2017,20:45:30,2.550
02/02/2017,20:45:31,2.460
02/02/2017,20:45:32,2.440
02/02/2017,20:45:33,2.400
02/02/2017,20:45:34,2.260
02/02/2017,20:45:35,2.260
02/02/2017,20:45:36,2.280
02/02/2017,20:45:37,2.250
02/02/2017,20:45:38,2.280
02/02/2017,20:45:39,2.280
02/02/2017,20:45:40,2.260
02/02/2017,20:45:41,2.290
02/02/2017,20:45:42,2.230
02/02/2017,20:45:43,2.170
02/02/2017,20:45:44,2.090
02/02/2017,20:45:45,2.050
02/02/2017,20:45:46,2.070
02/02/2017,20:45:47,2.050
02/02/2017,20:45:48,2.040
02/02/2017,20:45:49,2.010
02/02/2017,20:45:50,1.930
02/02/2017,20:45:51,1.920
02/02/2017,20:45:52,1.880
02/02/2017,20:45:53,1.860
02/02/2017,20:45:54,1.850
02/02/2017,20:45:55,1.860
02/02/2017,20:45:56,1.850
02/02/2017,20:45:57,1.780
02/02/2017,20:45:58,1.790
02/02/2017,20:45:59,1.830
02/02/2017,20:46:00,1.810
02/02/2017,20:46:01,1.740
02/02/2017,20:46:02,1.690
02/02/2017,20:46:03,1.660
02/02/2017,20:46:04,1.620
02/02/2017,20:46:05,1.600
02/02/2017,20:46:06,1.580
02/02/2017,20:46:07,1.530
02/02/2017,20:46:08,1.520
02/02/2017,20:46:09,1.460
02/02/2017,20:46:10,1.420
02/02/2017,20:46:11,1.420
02/02/2017,20:46:12,1.430
02/02/2017,20:46:13,1.420
02/02/2017,20:46:14,1.380
02/02/2017,20:46:15,1.320
02/02/2017,20:46:16,1.320
02/02/2017,20:46:17,1.340
02/02/2017,20:46:18,1.290
02/02/2017,20:46:19,1.250
02/02/2017,20:46:20,1.230
02/02/2017,20:46:21,1.230
02/02/2017,20:46:22,1.200
02/02/2017,20:46:23,1.140
02/02/2017,20:46:24,1.160
02/02/2017,20:46:25,1.150
02/02/2017,20:46:26,1.120
02/02/2017,20:46:27,1.090
02/02/2017,20:46:28,1.080
02/02/2017,20:46:29,1.130
02/02/2017,20:46:30,1.120
02/02/2017,20:46:31,1.100
02/02/2017,20:46:32,1.110
02/02/2017,20:46:33,1.100
02/02/2017,20:46:34,1.090
02/02/2017,20:46:35,1.030
02/02/2017,20:46:36,0.987
02/02/2017,20:46:37,0.977
02/02/2017,20:46:38,0.987
02/02/2017,20:46:39,1.000
02/02/2017,20:46:40,0.984
02/02/2017,20:46:41,0.951
02/02/2017,20:46:42,0.934
02/02/2017,20:46:43,0.904
02/02/2017,20:46:44,0.904
02/02/2017,20:46:45,0.915
02/02/2017,20:46:46,0.891
02/02/2017,20:46:47,0.889
02/02/2017,20:46:48,0.896
02/02/2017,20:46:49,0.868
02/02/2017,20:46:50,0.837
02/02/2017,20:46:51,0.831
02/02/2017,20:46:52,0.827
02/02/2017,20:46:53,0.806
02/02/2017,20:46:54,0.795
02/02/2017,20:46:55,0.767
02/02/2017,20:46:56,0.754
02/02/2017,20:46:57,0.777
02/02/2017,20:46:58,0.766
02/02/2017,20:46:59,0.758
02/02/2017,20:47:00,0.770
02/02/2017,20:47:01,0.766
02/02/2017,20:47:02,0.774
02/02/2017,20:47:03,0.780
02/02/2017,20:47:04,0.770
02/02/2017,20:47:05,0.768
02/02/2017,20:47:06,0.774
02/02/2017,20:47:07,0.781
02/02/2017,20:47:08,0.797
02/02/2017,20:47:09,0.810
02/02/2017,20:47:10,0.810
02/02/2017,20:47:11,0.805
02/02/2017,20:47:12,0.803
02/02/2017,20:47:13,0.797
02/02/2017,20:47:14,0.797
02/02/2017,20:47:15,0.792
02/02/2017,20:47:16,0.803
02/02/2017,20:47:17,0.811
02/02/2017,20:47:18,0.803
02/02/2017,20:47:19,0.798
02/02/2017,20:47:20,0.803
02/02/2017,20:47:21,0.794
02/02/2017,20:47:22,0.792
02/02/2017,20:47:23,0.793
02/02/2017,20:47:24,0.797
02/02/2017,20:47:25,0.787
02/02/2017,20:47:26,0.794
02/02/2017,20:47:27,0.794
02/02/2017,20:47:28,0.791
02/02/2017,20:47:29,0.794
02/02/2017,20:47:30,0.795
02/02/2017,20:47:31,0.794
02/02/2017,20:47:32,0.801
02/02/2017,20:47:33,0.789
02/02/2017,20:47:34,0.792
02/02/2017,20:47:35,0.793
02/02/2017,20:47:36,0.796
02/02/2017,20:47:37,0.791
02/02/2017,20:47:38,0.791
02/02/2017,20:47:39,0.791
02/02/2017,20:47:40,0.794
02/02/2017,20:47:41,0.797
02/02/2017,20:47:42,0.807
02/02/2017,20:47:43,0.805
02/02/2017,20:47:44,0.799
02/02/2017,20:47:45,0.796
02/02/2017,20:47:46,0.794
02/02/2017,20:47:47,0.800
02/02/2017,20:47:48,0.793
02/02/2017,20:47:49,0.793
02/02/2017,20:47:50,0.799
02/02/2017,20:47:51,0.800
02/02/2017,20:47:52,0.797
02/02/2017,20:47:53,0.793
02/02/2017,20:47:54,0.795
02/02/2017,20:47:55,0.785
02/02/2017,20:47:56,0.791
02/02/2017,20:47:57,0.795
02/02/2017,20:47:58,0.789
02/02/2017,20:47:59,0.789
02/02/2017,20:48:00,0.786
02/02/2017,20:48:01,0.788
02/02/2017,20:48:02,0.790
02/02/2017,20:48:03,0.782
02/02/2017,20:48:04,0.779
02/02/2017,20:48:05,0.782
02/02/2017,20:48:06,0.778
02/02/2017,20:48:07,0.788
02/02/2017,20:48:08,0.787
02/02/2017,20:48:09,0.776
02/02/2017,20:48:10,0.782
02/02/2017,20:48:11,0.779
02/02/2017,20:48:12,0.782
02/02/2017,20:48:13,0.781
02/02/2017,20:48:14,0.779
02/02/2017,20:48:15,0.771
02/02/2017,20:48:16,0.779
02/02/2017,20:48:17,0.777
02/02/2017,20:48:18,0.774
02/02/2017,20:48:19,0.780
02/02/2017,20:48:20,0.771
02/02/2017,20:48:21,0.776
02/02/2017,20:48:22,0.768
02/02/2017,20:48:23,0.766
02/02/2017,20:48:24,0.768
02/02/2017,20:48:25,0.765
02/02/2017,20:48:26,0.770
02/02/2017,20:48:27,0.769
02/02/2017,20:48:28,0.773
02/02/2017,20:48:29,0.764
02/02/2017,20:48:30,0.765
02/02/2017,20:48:31,0.767
02/02/2017,20:48:32,0.772
02/02/2017,20:48:33,0.773
